Id,tweet,class
,ساء الورد يا جميل من السودان سل,pos
,ل شئ بمراد ال,neu
,خل محل عادي بجيب طلبات فجأه صاحب المحل بيقلب في موبايله وبيقول باتشيكو هرب مرتين ويلعن ما امك يا مرتضي انا امنت بالله خلاص الناس كف,neg
, عم نشوف الضو بهالعط,neg
,ط كدا طول م هى فرحانه أنا ف,pos
,لا انت تقبل علي نفسك انك تمشي جنب واحدة كل من هب ودب بيبص عليها و يشتم في,neg
,عم محمد أحمد قفل اللى كان فى محطة الرمل لا,neg
,ا حاسس كدة إن المنطقة العربية هتحصل فيها حرب ف بتخلفهم وبعدهم عن الوحدة العربية وإننا نبقى إيد واحدة زي مكنا زمان ربنا يس,neg
,كرا صد,pos
,له معانا علي الهشتاج ده ياج,neu
,ل علماء فلك إن عام سيشهد ظاهرة نادرة تحدث مرة كل عاما وهي حدوث ذكرى المولد النبوي الشريف مرتين خلال نفس الع,neu
,صصها تقتله بالراا,neg
,لنمر المصري محمد ش,neu
, بيحبك مش هيحب حياته من غيرك واضح,pos
,لفنان مينا عطا شاب موهوب و لة شعبية كبيرة جدا و نحن نتمني منكم استضافتة في برامجكم الفنية الناجحة دأم,pos
,ساس انك مش عارف تبعد ومش عارف تقرب دا احساس غ,neg
,لحب والهدوء والبساطه والسعادة والرضا والقناعه امنياتنا في العام الجديد لك وللجم,pos
, عام والامه الاسلاميه بخي,pos
, خل,neu
,م اشفه من كل سوء وكر,pos
, الأوقات العصيبة أحسن الظن بالله وفي اللحظات الهادئة اذكر الله وفي الأوقات الأليمة ثق برحمة الله وفي جميع الأوقات استغفر الل,pos
,رح لما حد بحبه يفرح أكتر من فرحته هو ش,pos
,لصراحه انا مش عارفه اتعاطف معاها هى دلعها و انانيتها اللى وصلوها لكده حتى شغله لازم يستنى عشان خا,neg
,مك كانت بايتة عندنا يا م,neg
,ه يسامحك انا ما غلطت ف اي حريم انا فقط اقوم بالرد علي قواد كويتي يا افن,neg
,ضل الرجال اذا حاورته وجدته عليما واذا خبرته وجدته حكيما واذا غضب كان حليما واذا ظفر كان كريما واذا وعد وفى وإذا شكي اليه وجد ر,neu
,نك لله ياكحيلان أجل مانلومهم يلغون النص,neg
, حبك كل يوم فى جديد ولو توحشنى وآنت بعيد بالأحسااس بنتلاقى مفيش حاجة أسمها مواع,pos
,صحش يطلع بيان يقول تم ضبط مصنع متفجراتوتم ضبط المتهمين يجهزون العبوات داخلهالمفروض يكون تم تفجير المصنع بمن فيه لا ضبطهمكأنه مصنع جب,neg
,ء المميز في خالد بن سعد انه مايهايط انسان متواضع وواضح مع جماهير ناديه سياسته واقعية اعطوه الثقة وادعموه ولن ,pos
,بنا معاك ياسطي عايزك تدعي,pos
,نطق غريب جدا بصراحة ومش فاهمة لية مصرة في كلامك تقولي الإعلام المصري حولتوا موقف فردي غير مقصود لحالة عا,neg
,ل سنه وحضرتك بصحه وستر وخير وسعاده اختي نينا اخت الكل حبيبه الكل نينا زو,pos
,زم نقلع عشان مصر مقولات مأثورة للسيس,neg
,لشان مش هنشترك ف تحالف وعندنا ارهاب من فلسطين وتركيا وقطر ,neg
,سال الله السلامه وان يفرج هذا الك,pos
,مل التهانى بمناسبة المولد النبوى الشري,pos
,ناير النك,neg
,ساكم طيب المقام و نور الظلام كل عام و انتم بخير بمولد سيد الأن,pos
,صه حزينه علي السر,neg
,لى ذاكر غصب عنه راضى ذل المشا,neg
,ار المصدق ان السيسي انقذ البلد هو نفس الحمار الفاكر ان الازمة الفلسطينية هتتحل لمة الامم المتحدة تتعترف بفلسطين دو,neg
,رب إني متوكلة عليك واثقة بوعدك راضية بصنعك محسنة الظن بك ومنتظرة فرجك فأنت حسبي ونعم الوكي,pos
,تمع إلى سامي يوسف معلم من خلال على صل الله عليه وس,neu
,يتنا ان شاء الله مش هنغيره شيرين يح,neu
,هور عطاء المسابقه تبدأ الساعه اتصلو من الساعه قبل الضغط هاذي ارقام الاتصا,neu
,طمية نسبة الى فاطمة الزهراء كما يدعون ولكن ذهب كثير من المؤرخين انهم لا يمتوا لال البيت بصلة بل هم ابناء ميمون القد,neu
, تفسير هالحلم مبارح حلمت إني ماشي بشوارع الكندية وبجانبي تلك الفتاة الروسية حيث اشترينا القهوة بن العميد من أحد الاكشاك ,neu
,بنا معاكم يا حبيبت,pos
, ننس,neu
,ية لزملائنا في التدريب الفني يحاولون جاهدين كفريق مميز و إعطاء أفضل روية للخدمات الطبية يوم الأحد أمتحا,pos
,م عرفت انو فلسطين كانت تمتد من الجنوب لحد السعديات ع طريق بير,neu
,ر أكتر أكلة مفضلة عن,neg
, عم اتكلم دوغ,neg
,بق كلامه إنشر رسالته وسلا,pos
,د لل,pos
, ناس محتاجه تتعلم إمتي تسكت زي م إتعلموا يتك,neg
,ن أحقر من سرق الأرزاق ليشتري بها الأخلاق بقناع قول قل,neg
,نا ادنا العقل عشان نفكربي عشان كده قبل ماناخد اي قرار في حياتنا لازم نفكر كويس في منتسرعش حتي لو احنا شخصيات متسرعه يوم ماناخد القرار نف,neu
,ا حج رسول الله صلي الله عليه وسلم حجة الودع اسند ظهره الي جدر الكعبة وق,neu
,لك مليار هيقتلوا مليار عشان يعيشوا ده علي اساسا المليار مسالمين ومقتلوش المسلمين وقتلوا بعضهم في ابشع مجاز,neg
,ر في ذكرى المولد للتمسك بنهج الرسو,pos
,لود سعيد عليكم و على جميع المسلمين ان شاء ال,pos
,عوة حلوة لأخوك قبل ما يسافر يا شيخ دكتو,pos
, اتسج,neg
,ما عملت الكود اكتشفت ان الرصيد طار يع,neg
,ول المثل إذا اتحد أفراد القطيع نام الأسد جائع,neu
,رجية طلبت تأمين الحماية لبعثات في البرازيل وتشيل,neu
,ا عمري ما عديت بضغط نفسي و عصبي و جسدي زي اليومين اللي فاتوا دول قبل كدة و ياريته بفاي,neg
,م س,pos
,ع اني كان نفسي تبقي مدير فني بس فعلا انته بتحب النادي وبتخاف عليه وبتدعمه من اي مكان وانا عارف انك بتعد نفسك اكتر واحسن من الا,pos
,اوز اروح عبد الحميد بدوي جنب كنتاكي وماكدونال,neu
,ا بيقول انه من الاوقاف وبصراحه القناه دى اقذر من الجزيره ومنتهى السفاله انا عن نفسى اتعصبت ودمى اتح,neg
, انت بالف خير يا محت,pos
,ينا معاها شيرين يح,neu
,يد ان نعرف او يقولو لنا كم هي موازنة مجلس النواب اللب,neu
,ا جاء أجل الله لايقدم ولا يؤخر الموت اقرب اليكم من حبل الوريد اتقوا الله واعملوا العمل الصالح وقولوا القول الح,neu
,لنصاري يزعمون أنهم سكان مصر الاصليين وهذا خطأ كب,neg
,تضن قلبي أحبة مميزون يعطرون أيامي بشذى محبتهم أنار الله باطنهم وظاهرهم بأنوار أسمائه وكحل بصرهم وبصيرتهم بأسرار آياته ويسرأمرهم وفرج ك,pos
,كما أننا نسعد أن نري كل العالم بخير وسلام و,pos
,ي شو هأل,neg
,ا فارس كل عام وإنت بخير أحلا مط,pos
,نحاول نتعايش اهو فى القاهرة الكئي,neg
,زء من الإمبراطورية البريطانية مكتوب بشكل رئيسي بواسطة توماس جف,neu
,لنا يا دكتور مدحت يسعدنا نشوف شيرين يحيى مع حضرتك وتطربنا بصوتها وتفرحنه,pos
,سم حسن شحاته متطرحش غير لما ابنه قال الخبر ف الاعلام كل الاتجاه لمدير فني اجن,neu
,مة رنا سماحة لديها رصيد من الاعمال الناجحه نتمنى وجودها بقائمة المرشحين هذا العا,pos
, اجمل و اخف دم بنوتة ف مصر ساقيه عبد المنعم الصاو,pos
,حضرتك طيب وبخير وصحة ,pos
,نووزة عسسل عس,pos
,بنايخليكي ياار,pos
,لعقل السليم في القلب السل,neu
,يي,pos
,ادى حال الد,neg
,انز شيرين لو سمحتوا اطلبوا نجمتكم لوحدها احنا عايزين مينا لوحده من حقنا نشوف مينا وبس ليه لازقين في مينا علي طول استفز,neg
,كيلة الليث بالدور الثاني وليد اسطا مرشدي خطاب معاذ عطيف خيبري رافينها بارك هزازي اجنبي هل س,neu
,ى السعادة عاده حتى لو بزياده اعمل خير من غير ما تسئل ايه الاستفاد,pos
,تصدر للأسبوع السادس على التوالي ويحتل المرتبة الأول,neu
,رب صلي على الهادي نب,pos
,ن لما تشجعه من صغره على الجهد اللي بذله في الوصول للمعلومة انت بتشجعه على انه يتعب على نفسه فيطور منها و بالتالي قدراته العقلية تزي,pos
